x,y,vocab,count
-4.4054728,4.0460167,archivos,98
-20.646715,-37.045048,formato,79
53.667908,0.18148181,elgueta,86
12.765898,-3.678973,perturbador,28
7.809997,8.268317,asesinos,113
-13.408974,-23.01949,destruida,110
14.091682,8.105111,exmilitares,23
6.3282304,31.64693,involuntaria,24
-14.118543,45.52673,realizaría,47
-23.922693,6.34096,riesgo_vida,68
-17.850151,-3.608209,inviabilidad,22
-17.839354,-3.5900004,fetal,27
51.58912,-1.4582876,pantoja,11
12.1951275,31.025143,lamentamos,90
-14.722923,-32.510174,activan,13
-0.10747754,-44.858616,macrozona,13
-9.6671295,-8.179277,trasladadas,74
15.489526,-17.178009,urss,40
17.304272,3.3613405,guerra_siria,56
27.364674,0.9180166,bashar,17
18.705774,2.6293266,assad,21
25.112314,19.438187,surgimiento,32
-1.093772,7.7260365,islámicos,10
-13.349698,17.718515,geopolítico,15
24.879906,-0.040486563,arabia_saudita,498
22.93615,4.1252112,e_irán,102
-5.550472,-22.314774,atada,13
-27.13452,14.780347,ganaron,53
18.979221,-13.950717,guerra_mundial,251
10.000982,33.4499,vetada,14
22.452904,22.647701,países_europeos,207
-8.235633,20.62722,enfrentará,82
-20.048767,31.379292,amplía,33
-28.468128,9.912268,institutos,45
-25.485172,-9.961471,ip,22
24.278177,-10.918499,cft,14
25.193977,-11.075434,duoc,21
25.445187,-11.061085,uc,118
-2.094519,2.108859,mandar,40
-4.047274,33.735077,cuidadoso,22
40.93549,10.91047,presidente_confederación,57
-13.500074,-23.535503,ataque_incendiario,66
-29.354633,-37.386845,maquinarias,60
-20.821863,-12.576772,destruidas,105
-14.04553,-13.223688,encontrarían,14
-9.942242,-16.201794,queman,28
-31.034334,-40.87055,máquinas,287
-31.408617,5.806626,correspondían,53
15.440997,-14.081077,apellido,99
50.210735,-1.3139776,mardones,42
-31.04159,-20.706127,áridos,23
29.580189,-2.8677578,servicios_inteligencia,111
-15.436642,24.987234,medidas_seguridad,157
-11.158622,-18.793303,guardan,34
-5.9547925,-13.386466,armadas,57
21.500317,45.184666,entregarse,62
-23.867054,-41.47167,farmacéutico,16
11.146955,-28.730175,pésimo,49
-26.107168,24.166294,mejorará,28
-19.568434,-36.328835,cadenas,211
-25.417732,17.464247,mejoran,17
-26.158611,24.515974,mejorado,46
-30.972385,10.746501,medianas,22
-40.30197,9.032424,crecido,87
-30.917831,-14.232821,paracetamol,17
-23.453037,-2.1452248,hepático,13
-24.56445,-2.3611097,riñón,49
-24.319712,-17.28758,recreación,37
-16.012623,43.57003,durará,101
-37.98828,36.494072,pondrá,83
-18.611446,19.3967,humanitarios,107
2.0198247,-43.06175,consulado_chileno,45
-43.663715,5.3499703,12_meses,118
-23.651987,36.19355,restrictiva,26
-21.170128,-25.123571,comenzamos,34
-4.9851604,48.92686,logran,130
-12.192724,41.81887,anunciados,50
51.40963,2.238341,macaya,33
34.86589,16.743029,juan_manuel,166
-53.241745,9.610801,155,65
-1.898599,45.727608,proponen,94
-36.049397,17.524881,aprobando,13
24.661287,-13.701051,profesión,112
-17.673218,52.47885,cerrarse,16
5.511661,39.375656,vote,72
50.399338,-9.07153,gregorio,50
9.781907,41.533497,pronuncie,73
27.768196,30.653778,organizaciones_civiles,45
-14.090367,35.246838,considere,78
-5.260782,32.8096,ahondar,30
30.358427,36.574986,consultivo,36
-37.674583,-9.184527,telefonía_móvil,38
-27.51166,-7.819691,denominadas,41
-20.9691,15.947512,ilimitados,11
-42.670105,-2.9709759,subsecretaría_telecomunicaciones,31
-42.626823,-3.0355358,subtel,60
-22.969168,-39.320816,entel,101
-22.92693,-39.230503,movistar,71
-22.988329,-39.345486,wom,84
21.34828,-33.19271,virgin,14
21.223242,-33.196903,mobile,18
44.684864,11.453613,pamela_gidi,32
-4.0519624,-10.393214,llamaban,49
-6.056198,-1.7078952,acaban,57
-36.679264,-9.38562,móviles,157
-2.1855445,29.126787,entiendan,21
15.172077,-1.8753161,invitamos,80
4.7344956,-7.0937743,chica,180
-4.417331,-10.34892,leía,42
-33.21493,14.117801,engañosa,25
15.269008,19.045929,demandaron,15
46.87082,18.442698,diputado_socialista,71
7.6490846,41.72636,respaldada,58
9.2901,5.5201416,planificado,53
-30.709501,-16.677488,tóxicos,49
-10.128582,32.626564,quitarles,18
30.584263,21.940613,moderado,96
7.5392547,27.407784,dilema,54
5.832517,40.502846,debatirá,27
-54.193695,-14.663525,madrugada_martes,86
-1.158657,-36.365494,aerolínea,338
-19.312578,-44.608734,presidenta_sindicato,42
22.471691,-40.04258,lan,41
-19.361095,-44.692802,seitz,15
-27.59098,11.694214,asambleas,36
-19.746405,17.299685,respaldados,30
-4.523559,-33.595585,tripulantes,182
-26.801752,14.20416,asistiendo,33
-28.069582,42.758606,tendrían,163
-19.93279,14.792238,logrados,14
23.35736,-38.738846,law,79
-18.692204,-8.811909,corazones,56
9.318334,-45.903244,apartamento,175
-27.897545,11.575657,provinciales,51
-11.883774,33.71962,atienda,24
0.2515759,-30.888655,rescató,51
-7.455144,22.99865,detalle,589
-11.229354,-6.410587,cruzar_frontera,52
-15.931303,26.643948,visados,26
-11.466596,-4.293401,países_origen,52
-53.106842,-15.218166,mañana_lunes,166
6.7044163,9.229558,encubrimientos,18
46.71961,2.2883244,claret,12
31.238722,31.228777,riendas,59
-10.047774,29.019379,mantenerlo,38
3.8360052,-6.1486444,agonía,16
16.60303,-5.2600627,filtró,38
-6.8173738,-47.883945,biobío,61
-15.059856,-13.859857,quemados,70
-8.103148,14.819452,desatado,73
25.397015,24.883978,fragmentado,22
-47.138134,-18.121647,goles,10
-40.023407,4.519769,auspicioso,13
-21.229101,23.876907,explícitas,19
-1.5805336,22.23738,demostrada,17
24.83657,6.7547927,internacionalmente,60
-11.677254,35.15004,justifique,17
-5.4383936,-50.50355,cañete,92
-18.069004,47.794575,efectuó,175
46.075314,7.3944445,conadi,81
1.2136011,26.176447,paciencia,101
-2.4015715,14.00462,agotada,18
2.479466,10.279419,autopsia,174
-0.29935074,-24.339628,hallada,83
-7.335006,-49.38911,panguipulli,156
9.807561,20.637394,preocupe,19
2.4310474,-2.5208259,acercamos,11
-30.633747,-16.427435,peligrosos,143
28.846811,23.77496,pp,359
-2.2038155,-20.539917,balazo,34
-51.686684,-21.500553,2002,174
13.250886,43.769855,sobreseyó,10
0.048095208,24.795794,sinceros,12
5.639107,-6.3906837,rato,93
-17.97354,-14.465575,cargados,50
-9.420158,-18.077354,municiones,120
-4.144935,-14.54612,interceptados,41
-25.354572,-36.01834,camionetas,84
2.9542456,13.477227,amedrentar,28
50.29362,-2.5685644,osses,38
-37.98491,36.49266,ponga,139
-11.512386,-13.379861,movilizadas,18
52.191696,-1.5416766,blu,45
13.156501,12.003102,procesado,134
0.79575,19.493742,alarmante,71
14.944547,29.05267,reivindica,53
-20.624712,-7.955252,amenazada,96
36.251106,-29.912659,imagine,14
28.045168,4.8845134,gubernamental,257
-2.7257462,12.985425,reivindicaciones,79
-18.089289,25.506186,impidan,23
-10.631195,23.98178,seriamente,102
-38.07873,7.594993,irían,22
1.779118,-19.4222,tiros,113
-7.1933427,-24.909256,suavemente,16
-54.28663,6.6360683,169,41
-26.70746,26.87248,ajustes,145
-9.06531,-12.078995,resguardan,13
2.3149674,45.309216,constitucionalmente,20
-10.84812,-27.215343,piedra,185
-10.822972,-27.154037,angular,11
-12.53235,-7.135836,enviados,257
17.131725,-11.237693,creativa,24
11.076128,20.337635,nefasta,14
-1.000711,13.043388,huelga_hambre,64
24.795015,21.04406,pro,196
12.15641,5.3517723,encarcelados,96
16.304768,33.740505,apoyada,106
-0.5952573,43.41674,sostienen,151
0.5797507,-48.67225,malleco,92
12.919085,7.2006426,implicada,38
25.345287,35.851437,invocó,27
-16.065592,-33.588253,broche,15
-3.7132432,-20.975113,alojada,18
26.981514,-40.063488,completan,18
-20.233067,-15.006587,venden,92
-28.27466,-20.215527,hortalizas,40
1.5069486,44.981525,prerrogativas,16
2.3683243,31.021387,duradera,43
-25.55883,0.5205075,brote,94
2.086945,23.815214,inclusivo,65
32.845543,24.646553,favorito,220
-24.762661,-0.8107356,recupera,76
4.9321504,-1.6570473,aprendí,14
31.90959,22.503752,pragmático,10
-9.0632,22.657587,apoyando,131
-20.89647,32.70371,modifica,87
42.70375,-0.056254894,conversamos,17
-17.639786,23.838694,inmediatas,60
-19.959808,10.293942,idénticas,15
-10.390938,-42.75579,habilitado,111
12.06093,-28.778978,turista,151
32.386986,25.193527,venció,41
-19.171719,-1.501295,tratada,56
-20.911135,16.006292,correctos,10
-33.868347,-6.314097,regularidad,37
-28.59346,-6.4030704,habilitados,88
-3.684528,-8.353038,registrarse,69
-51.28745,-14.896004,22_mayo,78
-31.111347,-8.076774,tag,53
-16.214375,48.273857,realizara,57
42.693348,12.807177,juan_andrés,92
42.71807,12.834057,fontaine,116
8.388197,30.198156,expresan,55
3.230475,22.311848,comprendemos,11
-39.165005,9.140266,subiendo,75
-32.538754,-15.992144,funcionen,18
-22.27021,28.93146,informen,29
-17.57114,-12.023703,colas,30
-16.00292,-23.38496,caseta,14
-33.78701,-14.563945,opere,10
4.774549,-26.854607,hospital_clínico,45
-27.308544,1.1177444,tardío,13
-35.97842,2.5852406,mortalidad,101
-26.054865,0.6565296,sida,37
-38.598896,-8.504093,gratuitos,35
-34.725967,6.590509,arrojaron,101
17.359722,34.274807,coordinado,74
-20.491158,-19.93069,preservativo,18
-26.455927,0.1347252,ets,20
4.4325476,-13.307401,masculino,86
-27.223446,1.910535,profilaxis,11
-27.207357,1.8835555,prep,23
-23.390947,0.82087094,contraer,46
-9.70289,30.13195,interpelar,10
28.283527,9.142346,largamente,19
43.847076,4.6034374,gerenta,39
44.18254,4.8295555,asuntos_corporativos,35
25.553476,-15.519464,mutual,38
48.376415,-13.329748,mariana,41
2.9925995,10.180107,causa_muerte,118
10.064785,-10.168676,desapercibido,28
-17.932175,33.68147,implemente,12
-52.64115,-12.711328,0900,95
-11.464585,-21.693764,pulsera,21
-52.680466,-12.6987095,1130,35
-22.981264,-16.219543,calentar,20
-26.401487,-35.437233,motores,100
-24.30181,-0.25857344,propiamente,19
-6.7328496,-43.151844,costanera,152
-4.7768655,-42.672874,andrés_bello,36
-24.875132,2.4699223,avanzada,124
12.1063595,5.2306795,presos,338
6.722303,-5.44892,conocí,18
-26.357685,17.172134,diferenciados,11
11.0544195,13.845322,pena_muerte,166
6.9934483,10.809083,cometía,15
-8.500539,8.644,horribles,48
-21.587004,25.595446,cumplieran,16
-30.387453,25.417976,recuperen,15
-7.691579,-9.708552,partieron,51
-25.58913,-25.612875,contaminado,39
13.28788,8.618668,exuniformados,17
-9.656587,19.93887,reforzó,68
-8.327062,-24.902214,silla,98
5.75512,-10.890714,paró,22
3.1590886,-12.472493,caminó,32
15.372681,27.05093,burló,31
-12.238895,12.187143,creíbles,66
-22.715637,-0.70431143,patología,49
36.96477,32.10969,postula,47
-41.37432,22.140888,libreta,27
-43.3956,16.845247,ahorra,12
-30.204325,32.749355,planifica,13
-13.390336,-19.06595,escritura,32
22.445389,36.722027,encabezando,16
-24.92348,26.381018,lineamientos,55
26.449987,-12.042468,decana,10
-15.688524,24.963829,tomado_medidas,61
5.3108115,16.10982,notorio,34
-25.540724,0.6183332,epidemia,111
-41.10555,-20.08758,concentrada,19
-25.962772,0.38476178,contagios,29
-24.627789,-28.107998,vertical,66
-26.717707,-17.684483,leches,14
-10.380986,-7.2481956,escapando,30
1.6530112,11.174094,pesquisas,79
-9.553522,3.1244988,famosas,38
32.363476,33.019253,designó,74
26.507593,25.527164,sentará,10
-27.127707,23.219606,descentralización,22
44.60796,14.089913,blumel,16
47.913338,-1.5029279,estrada,39
-17.376884,14.791125,colaboran,22
-19.431099,-21.063791,abrigo,42
-53.391914,7.1156354,99,97
48.163033,16.272837,hernando,32
-1.1804887,-6.569833,sacarla,21
2.0507836,45.201984,pretenda,25
-15.623105,17.55011,conquistas,11
-4.6303535,-3.1322901,contaron,81
-32.591442,4.024497,cifró,65
53.47027,-5.031177,sandoval,123
-31.160074,19.040445,temporales,64
-14.735338,-15.898773,clandestinas,45
-50.314888,17.298674,800_mil,47
-8.540719,26.518087,cuantificar,20
-45.970894,-1.8645705,dato,159
-9.038879,6.7248883,comportamientos,95
15.32789,43.073795,acogió_recurso,56
15.068081,43.200405,protección_presentado,19
-40.81937,29.36534,restitución,89
13.766579,42.65409,apelará,43
-9.012176,38.305904,adoptada,141
12.969201,7.1339774,involucrada,112
-3.2659664,18.095406,tenso,90
-4.4894333,-9.74491,sostenían,20
-6.2023487,28.779438,sacarlo,77
-16.084509,46.58143,iniciada,110
-15.089583,11.958164,revelan,124
4.002983,-12.030271,cruda,41
-12.383206,-17.662867,utilizado,409
-19.024807,25.000479,impulsadas,50
-8.959479,4.2550693,particularidad,29
50.33086,-8.631944,adolfo,57
5.507122,7.1371884,pedófilos,26
-19.361864,-27.78835,depredadores,52
5.468626,12.095976,actuaron,66
17.876263,-7.657648,publicitario,23
7.333629,13.007043,induce,10
5.977418,20.066355,engaño,80
-15.479891,10.580567,ofrecidas,16
-53.767002,7.743112,301,30
-0.18398228,-17.565376,engaños,26
-39.170464,-10.11203,gigas,12
-27.416212,31.011314,viabilidad,44
3.7236981,21.05442,obvio,34
31.643183,6.736278,subrayado,17
-39.290928,4.3116055,deuda_pública,58
-45.066265,9.419859,duplicó,29
-35.515244,8.494763,acabaron,49
-10.608684,3.710892,lujos,43
32.20903,-24.461105,señorita,19
-24.942158,46.10397,siguieron,153
-8.079434,32.747135,regrese,29
-22.92002,12.087442,incorporan,32
31.511473,33.69008,designados,35
-21.088202,32.83691,produciría,11
-4.2395372,-20.721554,pegó,29
6.092302,-4.7043643,supongo,30
30.85732,-8.146668,exdiplomático,33
17.727482,39.620914,supremo_tribunal,105
15.945308,42.826466,habeas_corpus,57
35.125065,24.485605,expresidente_luiz,76
35.173115,24.432657,inácio_lula,86
15.84614,13.76113,determinando,30
-3.842915,37.350597,complicada,102
23.474209,27.444414,tribunal_supremo,328
-10.232281,31.59571,habilitar,46
11.481963,8.934252,excarabinero,10
49.683163,0.4869498,machuca,16
52.32036,-3.909914,chacón,17
-4.4133754,4.0897665,secretos,159
-1.8604918,-47.433304,iii,201
-13.254281,-6.2399926,escapan,45
26.676868,23.396128,disconformes,10
12.835697,36.535854,procesal,46
12.964078,9.880172,falsificación_instrumento,34
0.5685905,1.5801449,creada,165
-3.2639031,34.6461,capricho,13
-51.828907,8.468603,253,22
-29.50685,-19.035442,variantes,16
-25.481459,-31.374851,flota,197
13.03785,23.907795,desmiente,45
-17.103254,12.709031,aportó,74
3.9810512,-7.526911,tuve,184
-33.016453,-4.036034,inconveniente,71
-5.251107,31.892517,incluir,220
-11.3981905,13.982579,discrepancias,48
-17.257849,0.60917073,madurez,30
16.014454,29.02896,califica,131
-1.9161675,42.870167,opinan,18
-11.9862385,-20.389719,computador,74
17.131908,41.899548,tc,195
-29.353392,14.159523,sostenedores,26
-13.038971,-4.291782,separar,104
-21.070074,-9.054246,emplazan,12
31.72435,20.764833,voluntad_popular,35
4.1327543,39.116077,quórum,34
-22.695795,-20.013313,accesorio,14
47.544994,-13.900179,laura,114
13.638144,31.677704,cuestionan,65
25.83262,0.9279671,hombre_fuerte,65
16.148575,-17.469732,1994,157
-23.56575,31.07966,normativo,14
-22.623255,-12.799502,localizadas,19
13.388713,8.221128,funcionarios_municipales,36
-26.631018,17.010994,fijos,32
-12.874054,-4.8301525,solicitantes,24
10.248603,1.4738668,afable,10
-32.68868,0.11653156,construirse,18
-18.145523,34.36998,analizamos,14
2.0585306,0.47261128,vencido,50
-53.141556,11.327775,237,20
-6.873256,-37.699917,local_comercial,71
-29.454613,-11.046612,clasificado,30
19.619665,-22.099401,lectores,46
-24.713963,19.537628,crean,57
-54.13228,9.446154,296,20
-7.4889374,-38.6668,supermercado,231
-14.289777,-24.23476,habitaciones,108
-11.968139,16.74084,discrepancia,16
16.056866,42.643913,improcedente,12
-29.384315,-0.7202866,dueñas,25
10.804613,-49.04858,propietario,229
-4.606242,43.51254,comprometa,20
-6.5891447,46.329872,desea,134
-53.80088,8.339407,516,16
34.83492,-4.3246293,bienes_raíces,45
19.859085,51.519493,enfatiza,57
-6.460982,-52.739956,bio,57
-7.913726,39.356255,inviable,35
12.707017,40.71983,invalidar,25
14.139786,29.242285,acusara,46
-20.725492,26.083681,aplicables,16
-24.232525,17.445803,especificaciones,14
-24.77944,-8.544652,utilizadas,99
-0.8090797,-41.79687,cuenca,66
-19.181648,-9.738922,deportivos,50
-48.51155,11.470463,tipología,28
-22.049994,21.334963,complementarias,23
-44.427654,15.053595,insertos,12
45.52988,11.716466,bienes_nacionales,133
-21.238518,38.710648,sobrepasar,26
-20.616776,32.76409,limita,98
17.321516,-4.5240664,clasificada,33
19.223213,-26.747995,deportivo,94
8.806149,30.278475,expresamos,15
-27.872675,-15.1156645,ingesta,42
-27.197626,-3.0977514,fármaco,18
6.52938,-13.377551,abusar_sexualmente,47
5.7699122,-2.8279967,tomo,31
1.2556818,26.148203,cautela,70
46.518494,-20.76343,19_años,166
-0.6616795,16.550701,desazón,14
6.3234544,-17.880957,sospechosos,371
41.60782,2.1894152,exmiembro,37
0.18539816,-12.069975,gallo,28
-12.8159895,37.08806,exigible,21
15.784579,3.986722,guerra_civil,102
-0.91473365,-1.2430223,relatar,26
4.202955,38.879765,reforma_constitucional,44
9.132874,24.724686,afinidad,22
-23.194208,15.614702,corrientes,124
49.149952,5.6293325,zalaquett,40
-1.26139,26.10989,resultaría,18
-31.267778,-33.787354,turistas,657
-31.944237,14.536136,accesibles,28
16.287867,-30.64698,astroturismo,19
-39.808685,9.953093,crece,147
-6.019608,-4.564487,moviendo,34
46.124203,-1.7411814,constitucionalista,22
51.64192,3.5142565,atria,13
-19.237978,-15.743551,diseñado,77
3.164469,-6.7991548,meter,71
-7.333644,11.663003,desencuentros,12
-16.533894,14.173305,ponerlos,17
-19.624674,51.809235,abren,53
-15.409135,42.6883,materializarse,13
10.997077,25.351284,falta_voluntad,35
13.641539,45.58775,ingresada,82
-52.032967,15.517222,30000,147
-15.260332,24.898714,resguardos,43
17.603956,13.554765,querellantes,80
-9.390652,17.697542,avanzó,80
24.987097,-0.9496903,estambul,249
-3.2482173,26.84745,practicar,73
5.3933973,16.808523,auténtico,37
-15.564752,9.299849,existieron,36
31.414064,-6.611957,asegurara,29
4.0207686,-15.127469,recluidos,29
10.324367,-11.478463,bochornoso,10
-25.57868,38.96226,incumplió,25
-13.3099165,18.360807,desacuerdos,45
-15.421736,3.460677,concretara,19
19.121761,19.278088,luchado,25
23.505367,12.111118,comisión_interamericana,140
-10.682054,-22.4369,improvisada,26
-4.8653197,23.362312,investigarse,11
-23.710428,45.88909,continúen,48
6.1396923,21.828888,errática,18
30.018951,19.76183,saliente,190
6.646175,26.928106,contraproducente,13
-14.504977,13.317736,evidenciaron,21
-7.061049,30.587774,contrapeso,17
-29.531418,30.919506,concesiones,302
-24.79863,20.00912,comodidad,44
-31.622913,13.279748,dependientes,63
46.380142,10.081717,mop,172
-31.141861,-8.043056,automáticos,17
-2.0675185,-7.897216,detenerse,40
-24.755516,29.63147,ampliaciones,14
-28.246628,-34.386276,aeropuertos,137
-0.5614553,-27.70959,desactivada,10
-19.155832,31.985428,estrictamente,70
40.219124,8.848404,fech,26
-5.803971,-17.38484,lanzó,767
-8.615291,14.440172,exenta,59
-24.1302,32.640537,instructivo,38
-27.111107,-3.071207,misoprostol,10
11.877835,33.866367,enumera,17
3.2238283,3.3944626,abortar,53
12.013445,-15.727514,florencia,77
41.620396,2.2703052,integrante,206
-12.318178,26.63908,entregar_información,61
3.5497298,-0.083846055,quisimos,25
-26.287575,19.983276,incentivando,14
44.8708,8.337897,director_regional,264
-8.432603,-47.292255,epprecht,14
-39.850155,-24.223612,milímetros_agua,73
-30.783627,2.748942,coordinaciones,52
-35.78653,-26.903664,intensas_lluvias,42
-34.428543,-26.282913,anegamientos,61
-6.349524,37.110146,acudir,271
-43.97931,6.170058,pronosticado,30
-29.485912,-28.786404,llover,14
-12.279096,26.265705,autocuidado,37
2.889867,45.804733,obligue,21
-10.432124,19.210629,quiebre,73
3.762042,-41.997044,limítrofes,26
13.888177,-4.0921245,simbólico,58
10.888335,-2.3888576,emotivo,26
5.2582927,27.20596,concordancia,15
11.253244,-12.91388,cualidad,21
-15.093891,-42.729263,marítima,213
-10.970848,5.773244,emotivos,10
-21.166342,28.909725,representativo,16
4.051218,-5.9148417,mostrarle,18
-25.369097,38.806767,incumple,12
35.252785,22.605078,carlos_mesa,75
-40.57185,9.518944,disminuido,85
24.482626,30.469448,contendor,11
-10.855392,18.052534,ausentes,20
14.246849,26.600615,cuestionaban,12
11.325787,21.764042,desprestigiar,14
2.732425,-26.085184,encontraría,33
20.56766,8.286777,diplomáticos,314
12.973531,5.734329,concesionarios,16
-36.967316,4.067367,considerable,108
-6.918205,-10.120037,protestaron,73
-42.45831,-22.613375,kilómetros,1072
-10.879458,-38.850117,recorre,38
-20.024872,18.937355,razonables,33
7.827702,-12.518288,descendientes,49
22.288153,42.36302,guerra_pacífico,38
-4.2507024,-45.53678,pedro_aguirre,39
40.578598,29.276556,brito,70
13.609084,-23.609962,descendiente,18
-56.852745,8.705041,34,355
3.349664,-11.37597,lente,27
8.85925,-3.1900861,emocionado,52
2.3380215,24.938007,patriotismo,38
3.2866724,-2.2486935,tenerlo,26
12.064643,16.59422,probó,29
-9.544047,28.041403,sensibilizar,21
-10.842171,7.61518,sentimentales,12
8.317783,-20.074978,intacta,26
4.179094,-0.1290645,sepan,75
12.517316,47.851955,recibida,101
-27.546658,22.85321,sectorial,21
4.712292,18.673447,tratan,102
-4.7369456,-39.67143,instalará,34
1.6899648,-37.68302,desierta,21
-24.008354,-10.140272,ofrecían,28
-0.44841957,3.264002,integrado,170
-28.492178,32.761375,licitar,42
27.109537,15.220756,bloque,536
-28.36383,32.63144,adjudicar,18
-3.5286999,34.10355,resuelvan,32
-20.157602,22.055456,acogidas,30
-11.354158,11.131263,breves,19
-29.773859,-5.3067904,cortos,49
-45.779804,11.121487,superando,110
-31.408113,3.5170884,activación,83
-14.705038,-46.081764,minero,233
-42.392944,4.9907136,decrecimiento,10
14.357914,46.357426,presentaría,31
-39.57137,5.6691713,repunte,68
-27.146471,31.530285,proceso_licitación,31
-30.875202,32.26199,renovar,111
12.93294,30.699654,señalara,15
-44.24574,10.056501,correspondió,45
-25.37237,-13.229777,traía,28
-25.587294,18.548473,orientados,11
-16.623734,14.7128725,consideraban,45
-38.039787,23.239756,coberturas,31
22.2949,-16.754492,contemporánea,20
-29.04653,25.139536,demostrando,41
-21.899666,-1.8603663,cognitivo,19
8.677568,-5.930973,traumática,19
-15.432925,14.519167,basó,40
-55.87137,7.5229726,33,357
29.980635,10.358858,hablarán,10
1.5461423,-4.0858445,atreverse,16
-22.727339,10.58252,esperadas,20
13.103863,-20.852562,novruz,10
-9.325166,5.1803355,costumbres,53
11.871445,-21.272112,rituales,31
-8.185763,1.5086839,festivos,14
22.897617,33.045807,celebran,59
8.56833,-40.938957,oeste,577
21.725552,3.8537123,balcanes,13
10.92693,-35.923115,azerbaiyán,16
12.777881,-20.721457,celebración,328
9.645858,-2.6333787,hermosa,62
9.427333,-1.7508053,deseos,72
8.007082,49.493942,ofrecimiento,43
1.0842091,26.181723,moderación,69
-29.86329,-24.439222,abundancia,24
-27.685005,21.217926,profundización,17
20.927303,26.82593,proclamó,106
37.225925,27.151274,21_marzo,50
18.570116,34.771214,celebra,210
0.36400357,5.856634,tradiciones,51
7.1647935,-33.1938,hemisferio,47
-40.606747,-31.122395,invernal,30
14.226635,-28.23981,patrimonio_cultural,42
10.697254,-21.424265,festejo,20
-16.553469,-12.34793,limpian,10
-22.546204,-22.118544,suciedad,24
11.48518,18.78049,reconciliación,85
13.084276,-19.698309,celebrando,48
19.362137,-22.81732,renacimiento,14
-6.7226267,-25.274223,coloca,51
-26.36824,-19.97701,arroz,70
-26.892921,-20.88808,carne,467
-27.28186,-19.943714,verduras,88
-25.692917,-18.020168,ingredientes,82
-25.44024,-18.931847,postres,19
-22.357876,11.776707,destacan,215
-33.5628,-7.674269,preferidos,29
-7.5526276,-26.707218,sombrero,37
18.652752,-27.710516,copa,129
24.698881,23.610596,masivamente,57
-18.516579,-17.76219,gorros,18
-49.597183,7.826114,umbral,57
-24.648205,-19.354748,dulces,65
-2.9792817,-29.045073,regalo,144
4.536826,-47.354717,salta,49
-17.0866,-9.274488,visitan,60
11.943252,-1.3363116,saludos,31
-23.13199,-17.602093,regalos,95
-21.69454,-26.380392,huevos,174
-25.850958,13.086673,exposiciones,39
-19.039642,-9.647935,conciertos,42
12.643434,-20.462366,festividades,17
14.283385,-28.27256,unesco,81
-2.0723085,8.019847,étnicos,12
31.69652,11.99499,encargado_negocios,33
24.701653,11.056572,ai,52
22.816586,8.25539,embajada,564
53.533676,-9.785648,bruno,123
50.35563,2.235352,villalobos,68
32.65422,31.837608,interina,57
47.838795,1.7732537,pineda,46
-7.6336517,49.202324,impedían,11
4.5179873,47.910923,reclamaban,25
6.45294,48.555218,pedía,148
32.07019,33.59295,designar,96
3.0491786,-10.463792,mirando,115
48.783813,18.902351,urresti,40
-29.801487,37.051598,ofrecemos,15
-43.211742,17.307573,ahorrar,101
41.504585,-2.8830872,exgeneral,25
7.6114917,23.957094,respetada,24
8.777509,2.5841577,haberle,77
-3.1438694,-46.651024,colina,196
-2.984219,-2.1933784,indicaba,43
5.026934,21.494305,plausible,19
3.1950588,39.341003,trascendencia,11
-22.924091,34.693195,firmando,20
-6.274608,6.196202,trascendidos,12
51.28903,12.907184,karla_rubilar,79
-18.962345,2.9312208,caracteriza,63
-37.549,1.9245119,rezago,20
-2.1234326,35.486744,hacerla,35
2.2618768,28.500668,equitativa,19
29.051008,32.39629,consejeros_regionales,50
48.448074,10.032989,intendencia,217
-8.472313,-14.415429,adoquines,17
-3.2617383,-22.17305,codo,44
-3.0637019,-46.92725,til,41
11.99145,45.02064,emanado,47
-19.490145,51.621235,cerrara,16
2.6790593,-4.4299603,hacerlos,34
-15.121791,45.53969,iniciarse,39
25.631626,-5.094241,inglesa,120
9.759315,-2.3371117,fantástica,39
-30.925732,-27.312716,desbordado,18
54.637672,-11.76648,dani,15
-21.04107,-6.069719,desconectado,31
11.514052,-7.25933,guión,25
2.6854239,-0.18614832,sencilla,58
-18.026104,-17.309122,tonos,41
-19.734625,4.512648,tratadas,31
-29.68031,44.702404,dejaría,72
45.816925,19.40255,cristiana,136
-8.990841,10.090583,intercambiaron,25
-6.9151773,48.180073,deciden,91
-2.204456,2.5915582,borrar,53
40.491688,-0.3899757,perito,44
-9.013006,-43.679386,cau,45
-7.2332907,-49.44776,región_ríos,273
-40.740414,-3.0599408,paralizada,55
-17.505974,5.4329176,irreparable,21
-18.128738,-23.601646,tableros,26
3.0438776,1.9237392,empezara,18
-37.08733,14.828534,acero,264
-11.716952,-10.10534,transitan,39
-0.5572195,47.397793,amenazando,65
-5.0555177,-48.271637,san_carlos,70
-8.9993105,-48.235386,maipo,106
-11.256778,8.142174,razonablemente,14
-18.821058,26.48928,resueltas,19
-22.809547,39.35447,vigor,159
-23.910564,-34.609814,choferes,49
-26.69381,22.395256,enfocada,54
-3.8996253,-45.627754,renca,43
-16.821518,-40.75407,alsacia,14
-4.132718,-32.440166,operaron,17
-15.598238,45.84803,iniciamos,27
-7.0797634,-7.032196,alertados,40
-52.59141,-12.730619,0830,32
-20.010706,42.726006,paralizar,79
-22.773436,20.005941,refuerzo,65
49.29868,19.468771,ricardo_lagos,55
35.76426,3.928706,weber,84
-21.793993,-49.79789,26_marzo,58
22.298958,21.495401,delegaciones,79
